VistID,Age,Avg_Income,Country_Name,Sex,DOB
7594997,49,51772.58,Ghana,M,24-06-1973
7659861,49,67058.72,Djibouti,M,24-06-1973
7750751,49,56216.57,Northern Mariana Islands,F,24-06-1973
7877640,49,63528.8,El Salvador,F,24-06-1973
8011957,49,67990.84,Monaco,M,24-06-1973
8037141,49,52530.1,Lao People's Democratic Republic,F,24-06-1973
8086211,49,50337.93,Gambia,F,24-06-1973
8149019,49,63373.7,Moldova,F,24-06-1973
8205353,49,52336.64,Svalbard & Jan Mayen Islands,F,24-06-1973
8313729,49,63319.99,Djibouti,M,24-06-1973
8335863,49,66027.31,Tajikistan,M,24-06-1973
8469419,49,73687.5,Dominican Republic,F,24-06-1973
8658221,49,64008.55,Lesotho,F,24-06-1973
8763017,49,76561,Albania,F,24-06-1973
8851929,49,36497,Ethiopia,M,24-06-1973
8865314,49,58296,French Southern Territories,M,24-06-1973
8956820,49,73392.28,Libyan Arab Jamahiriya,F,24-06-1973
8979779,49,72188.9,United Arab Emirates,M,24-06-1973
9009049,49,72188.9,Suriname,M,24-06-1973
9036108,49,42993.48,Argentina,M,24-06-1973
9051817,49,59457.52,Bulgaria,M,24-06-1973
9054700,49,72154.68,Jamaica,M,24-06-1973
9123247,49,46179.97,Canada,F,24-06-1973
9174187,49,69710.51,Argentina,M,24-06-1973
9191805,49,57426,Equatorial Guinea,F,24-06-1973
9194008,49,50672,Holy See (Vatican City State),F,24-06-1973
9199884,49,50147.72,British Virgin Islands,M,24-06-1973
9303525,49,77144,Bosnia and Herzegovina,F,24-06-1973
9348186,49,53550,Northern Mariana Islands,F,24-06-1973
9519520,49,42079,Zimbabwe,F,24-06-1973
9575888,49,55677.12,Belize,F,24-06-1973
9577012,49,39031.89,Cote d'Ivoire,F,24-06-1973
9578711,49,57877,Tanzania,F,24-06-1973
9669989,49,61009.1,Guadeloupe,M,24-06-1973
9718767,49,47357.39,Mongolia,M,24-06-1973
9722532,49,35349,Norway,F,24-06-1973
9725771,49,70547.16,Cuba,F,24-06-1973
9741222,49,68717,Kyrgyz Republic,M,24-06-1973
9790924,49,55606,Luxembourg,F,24-06-1973
9797936,49,53767.12,Mauritania,F,24-06-1973
9822442,49,64188.5,Turks and Caicos Islands,F,24-06-1973
9849132,49,79484.8,Trinidad and Tobago,M,24-06-1973
9881554,49,68305.91,Comoros,M,24-06-1973
1082330,50,69285.69,American Samoa,F,24-06-1972
1088383,50,67080.94,Guernsey,M,24-06-1972
1094084,50,60997.84,French Guiana,M,24-06-1972
1104987,50,63451,Lebanon,M,24-06-1972
1134385,50,58820.16,Albania,M,24-06-1972
1226674,50,58342.63,Cambodia,F,24-06-1972
1248517,50,76408.19,Cape Verde,F,24-06-1972
1248588,50,55985,Kyrgyz Republic,F,24-06-1972
1270248,50,58850,Gambia,M,24-06-1972
1277029,50,56570.06,Tokelau,F,24-06-1972
1326069,50,60938.73,Anguilla,M,24-06-1972
1480703,50,64395.85,Argentina,F,24-06-1972
1607666,50,77220.42,Eritrea,F,24-06-1972
1613664,50,72325.91,Bahamas,M,24-06-1972
1639310,50,61275.18,Seychelles,F,24-06-1972
1650378,50,61833.9,Albania,F,24-06-1972
1799395,50,68713.7,Anguilla,M,24-06-1972
1830694,50,42898,Algeria,M,24-06-1972
1865998,50,57518.73,Palau,F,24-06-1972
1871267,50,51171,Montserrat,M,24-06-1972
1963820,50,52686.47,Mauritania,F,24-06-1972
2147644,50,50628,Canada,F,24-06-1972
2189120,50,37345,Wallis and Futuna,F,24-06-1972
2214638,50,61747.98,Liberia,F,24-06-1972
2289439,50,55195.61,Malawi,F,24-06-1972
2309122,50,31343,Papua New Guinea,F,24-06-1972
2337328,50,44218,Estonia,F,24-06-1972
2347222,50,77871.75,Netherlands Antilles,F,24-06-1972
2367766,50,51847.26,Mauritius,F,24-06-1972
2422970,50,65172.22,Isle of Man,F,24-06-1972
2425562,50,60333,Serbia,M,24-06-1972
2427249,50,56725.47,Brunei Darussalam,F,24-06-1972
2485088,50,41356,Mali,F,24-06-1972
2515244,50,68787,Yemen,F,24-06-1972
2536682,50,44894,Papua New Guinea,M,24-06-1972
2641833,50,56729.78,Antigua and Barbuda,F,24-06-1972
2689536,50,71296.67,Saint Pierre and Miquelon,F,24-06-1972
2779433,50,56379.3,Senegal,M,24-06-1972
2779549,50,61172.07,Australia,F,24-06-1972
2793325,50,29727.79,Somalia,F,24-06-1972
2803371,50,41768.13,Tuvalu,F,24-06-1972
2819626,50,66861.67,Venezuela,M,24-06-1972
2819633,50,39800,Lebanon,M,24-06-1972
2826626,50,14548,Colombia,F,24-06-1972
2841043,50,45581,Mongolia,M,24-06-1972
2894637,50,67301.39,Libyan Arab Jamahiriya,M,24-06-1972
3066964,50,62572.88,Myanmar,F,24-06-1972
3101495,50,67744.56,Libyan Arab Jamahiriya,F,24-06-1972
3137320,50,34191,El Salvador,F,24-06-1972
3166872,50,41548,Turkmenistan,F,24-06-1972
3377018,50,73049.3,Cyprus,F,24-06-1972
3437452,50,32007,Burkina Faso,F,24-06-1972
3557733,50,65963,Dominica,F,24-06-1972
3595809,50,42908,Saudi Arabia,M,24-06-1972
3691413,50,66198.66,Korea,F,24-06-1972
3702197,50,63551.67,Australia,M,24-06-1972
3735559,50,53575,Mayotte,M,24-06-1972
3786813,50,47051.02,Iran,F,24-06-1972
3867799,50,35764,Vanuatu,F,24-06-1972
4023265,50,39132,Turkmenistan,F,24-06-1972
4030239,50,63102,Comoros,M,24-06-1972
4031597,50,31523,El Salvador,M,24-06-1972
4113507,50,65229,Guadeloupe,F,24-06-1972
4115572,50,56682,Mayotte,M,24-06-1972
4137426,50,70783.94,France,F,24-06-1972
4160015,50,70185.06,Saint Helena,F,24-06-1972
4328494,50,60283.47,Trinidad and Tobago,F,24-06-1972
4393415,50,59458,Bulgaria,F,24-06-1972
4396995,50,61005.87,Cambodia,M,24-06-1972
4405433,50,63296.87,Cambodia,M,24-06-1972
4442136,50,68094.85,Cyprus,F,24-06-1972
4485921,50,73863.25,Seychelles,F,24-06-1972
4492149,50,58996.12,Armenia,M,24-06-1972
4571803,50,42192,San Marino,F,24-06-1972
4606800,50,73882.91,Azerbaijan,F,24-06-1972
4616005,50,55424.24,Anguilla,F,24-06-1972
4639627,50,59677.64,Gambia,M,24-06-1972
4654588,50,43074,Lao People's Democratic Republic,F,24-06-1972
4708853,50,69718.19,Chad,F,24-06-1972
4782111,50,60638.38,Netherlands,M,24-06-1972
4852428,50,70233,Mauritania,M,24-06-1972
4895337,50,43573.66,Liechtenstein,M,24-06-1972
4921067,50,64395.85,Anguilla,F,24-06-1972
4967572,50,65883.39,Tonga,F,24-06-1972
5001979,50,51869.87,Afghanistan,F,24-06-1972
5032833,50,56683,Algeria,M,24-06-1972
5051643,50,59967.19,Anguilla,F,24-06-1972
5096224,50,73207.15,Italy,M,24-06-1972
5116431,50,45400.5,Samoa,F,24-06-1972
5119977,50,67516.07,United States Minor Outlying Islands,F,24-06-1972
5199561,50,66050.63,Tonga,F,24-06-1972
5200957,50,31999,Cambodia,F,24-06-1972
5431397,50,56791.75,Monaco,M,24-06-1972
5461021,50,75687.46,Greece,M,24-06-1972
5467514,50,69562.46,Guinea-Bissau,M,24-06-1972
5478663,50,66263.37,Liberia,M,24-06-1972
5482608,50,67686.16,Christmas Island,F,24-06-1972
5491700,50,59420,Azerbaijan,M,24-06-1972
5516029,50,36037,Austria,M,24-06-1972
5579245,50,69868.48,Cayman Islands,F,24-06-1972
5583484,50,57691.95,Philippines,F,24-06-1972
5619628,50,56113.37,Panama,M,24-06-1972
5673519,50,66874,Indonesia,F,24-06-1972
5692903,50,53042.51,Estonia,M,24-06-1972
5695706,50,45959.86,Tanzania,F,24-06-1972
5718816,50,50468.36,Canada,F,24-06-1972
5743367,50,56735.14,Chad,M,24-06-1972
5749912,50,46931,Djibouti,M,24-06-1972
5780627,50,54251.78,United States Virgin Islands,F,24-06-1972
5782543,50,52520.75,Svalbard & Jan Mayen Islands,F,24-06-1972
5831208,50,49457.48,Timor-Leste,F,24-06-1972
5859062,50,48826.14,San Marino,F,24-06-1972
5859274,50,57032.36,Bahrain,F,24-06-1972
5861423,50,20593,Bangladesh,M,24-06-1972
5887211,50,75255,Madagascar,M,24-06-1972
5905561,50,67080.94,Benin,M,24-06-1972
5960449,50,45401,Azerbaijan,F,24-06-1972
6017831,50,59797.64,Reunion,F,24-06-1972
6059076,50,42996,Liberia,F,24-06-1972
6068289,50,58363.12,French Southern Territories,F,24-06-1972
6069330,50,25686,Cambodia,M,24-06-1972
6223245,50,43779,Burkina Faso,F,24-06-1972
6290988,50,63727.5,Israel,F,24-06-1972
6389741,50,73538,San Marino,F,24-06-1972
6401566,50,71228.44,Kyrgyz Republic,M,24-06-1972
6438742,50,59967.19,Croatia,F,24-06-1972
6472325,50,43314,Macedonia,M,24-06-1972
6522490,50,70783.94,Syrian Arab Republic,F,24-06-1972
6537816,50,66176.97,Palestinian Territory,F,24-06-1972
6547749,50,52140.04,Italy,M,24-06-1972
6595638,50,46473,Seychelles,M,24-06-1972
6637396,50,50439.49,Benin,F,24-06-1972
6645760,50,57010,Gambia,F,24-06-1972
6853304,50,56735.83,Aruba,F,24-06-1972
6893457,50,39616,Bahamas,F,24-06-1972
6996037,50,65704.79,Suriname,F,24-06-1972
7025216,50,61840.26,Iran,M,24-06-1972
7034822,50,67050,Guinea-Bissau,F,24-06-1972
7220878,50,70783.94,Luxembourg,F,24-06-1972
7319664,50,45593.93,Saint Martin,F,24-06-1972
7445254,50,68016.9,Costa Rica,F,24-06-1972
7526583,50,55122,Colombia,M,24-06-1972
7681969,50,57847,Ireland,M,24-06-1972
7683099,50,40926.93,Ethiopia,M,24-06-1972
7770709,50,58633.63,Antigua and Barbuda,F,24-06-1972
7800473,50,73941.91,Palestinian Territory,M,24-06-1972
7810584,50,34127,Malta,F,24-06-1972
7839614,50,54541.56,Chad,F,24-06-1972
7889404,50,74024.61,Seychelles,F,24-06-1972
7940284,50,68033.54,Guinea-Bissau,F,24-06-1972
7966062,50,21644.91,Lithuania,F,24-06-1972
7979066,50,25767.16,Luxembourg,F,24-06-1972
8011639,50,55368.67,Ireland,M,24-06-1972
8060981,50,54989.93,Rwanda,F,24-06-1972
8081369,50,39939,Morocco,F,24-06-1972
8087803,50,43242,Palau,F,24-06-1972
8105720,50,63115.34,Poland,M,24-06-1972
8125243,50,53673.08,Bangladesh,M,24-06-1972
8182472,50,23943,Cote d'Ivoire,F,24-06-1972
8200957,50,57260.41,Ireland,F,24-06-1972
8240253,50,50960.08,Equatorial Guinea,F,24-06-1972
8289732,50,28387,Bulgaria,M,24-06-1972
8366603,50,20592.99,Malawi,F,24-06-1972
8469879,50,59784.18,Bermuda,M,24-06-1972
8525523,50,36782,Belize,F,24-06-1972
8588988,50,72683.35,Mauritius,F,24-06-1972
8600963,50,70510.59,Togo,M,24-06-1972
8641874,50,46694,Benin,F,24-06-1972
8645087,50,57847,Poland,M,24-06-1972
8646623,50,51633,Myanmar,F,24-06-1972
8779070,50,50038.65,Australia,F,24-06-1972
8785955,50,37839,Chile,F,24-06-1972
8875147,50,56113.37,Tokelau,F,24-06-1972
9036261,50,57806,Brazil,M,24-06-1972
9062693,50,50711.68,Colombia,F,24-06-1972
9101281,50,48913,Seychelles,M,24-06-1972
9102355,50,34886,Bhutan,M,24-06-1972
9214996,50,62466.1,Costa Rica,F,24-06-1972
9276776,50,70889.68,Honduras,M,24-06-1972
9279761,50,61383.79,Slovakia (Slovak Republic),F,24-06-1972
9350437,50,42898,Central African Republic,M,24-06-1972
9372426,50,56759,Libyan Arab Jamahiriya,M,24-06-1972
9377192,50,21773.22,Norfolk Island,F,24-06-1972
9421374,50,52802,Heard Island and McDonald Islands,M,24-06-1972
9475311,50,47139.21,Central African Republic,F,24-06-1972
9508965,50,64828,Iceland,F,24-06-1972
9558595,50,46004,Pitcairn Islands,F,24-06-1972
9578148,50,68783.45,British Virgin Islands,M,24-06-1972
9581117,50,66929,Zimbabwe,M,24-06-1972
9673580,50,62657.53,Micronesia,M,24-06-1972
9798394,50,63430.33,Antarctica (the territory South of 60 deg S),F,24-06-1972
9811363,50,62729.4,Togo,F,24-06-1972
9928641,50,67479.62,South Africa,M,24-06-1972
9946125,50,70495.64,Brazil,F,24-06-1972
1032235,51,64045.93,Greenland,M,25-06-1971
1073893,51,42760.22,Armenia,F,25-06-1971
1154606,51,50439.49,Mayotte,F,25-06-1971
1458379,51,48206,Djibouti,M,25-06-1971
1463867,51,38641.2,Bosnia and Herzegovina,M,25-06-1971
1490281,51,44218,Argentina,M,25-06-1971
1531495,51,63528.8,Saint Lucia,F,25-06-1971
1586455,51,70012.83,Belgium,F,25-06-1971
1606123,51,59621,French Polynesia,F,25-06-1971
1696504,51,74623.27,United States Virgin Islands,M,25-06-1971
1697086,51,46132.18,Libyan Arab Jamahiriya,M,25-06-1971
1742902,51,56725.47,Canada,M,25-06-1971
1747240,51,65704.79,Bulgaria,M,25-06-1971
1787438,51,70593,Senegal,M,25-06-1971
1844127,51,36497,Maldives,F,25-06-1971
1902079,51,34191,Paraguay,M,25-06-1971
1926002,51,63884,Japan,M,25-06-1971
2049043,51,46132.18,Barbados,F,25-06-1971
2064588,51,61608.23,Nicaragua,F,25-06-1971
2170417,51,42043,Georgia,F,25-06-1971
2182680,51,65883.39,American Samoa,F,25-06-1971
2196016,51,51847.26,Wallis and Futuna,M,25-06-1971
2200708,51,46339,Singapore,M,25-06-1971
2210464,51,50950.24,Turkey,M,25-06-1971
2273388,51,56605.12,Gambia,M,25-06-1971
2292831,51,53673.08,Australia,M,25-06-1971
2377553,51,50506.44,Guam,M,25-06-1971
2404365,51,19992,Ukraine,F,25-06-1971
2434150,51,59047.91,Guinea-Bissau,F,25-06-1971
2513630,51,33987,Sao Tome and Principe,F,25-06-1971
2528490,51,43699,Pitcairn Islands,F,25-06-1971
2538663,51,55764.43,Philippines,M,25-06-1971
2598632,51,53310,Albania,M,25-06-1971
2613723,51,59240,Andorra,F,25-06-1971
2653375,51,47638,Dominica,M,25-06-1971
2741091,51,48868,Guyana,M,25-06-1971
2761742,51,46653.75,Cameroon,M,25-06-1971
2792361,51,41097,United States Minor Outlying Islands,F,25-06-1971
2843864,51,50337.93,Mauritius,F,25-06-1971
2871117,51,45945.88,Dominican Republic,M,25-06-1971
3004093,51,61653,Latvia,F,25-06-1971
3011198,51,66431.87,South Georgia and the South Sandwich Islands,M,25-06-1971
3020657,51,74780.74,Togo,F,25-06-1971
3028981,51,41521,Hungary,F,25-06-1971
3037096,51,56370,Argentina,M,25-06-1971
3230547,51,70510.59,Myanmar,F,25-06-1971
3326494,51,60637.62,Turks and Caicos Islands,F,25-06-1971
3343794,51,61117.5,Italy,F,25-06-1971
3402711,51,20857,Pitcairn Islands,M,25-06-1971
3481702,51,63528.8,Micronesia,M,25-06-1971
3576424,51,65834.97,Suriname,F,25-06-1971
3644251,51,67516.07,Cayman Islands,M,25-06-1971
3744148,51,57877,Tonga,F,25-06-1971
3801903,51,66263.37,Ireland,F,25-06-1971
3840549,51,73608.99,Netherlands,F,25-06-1971
3943873,51,55479.62,American Samoa,M,25-06-1971
3957186,51,22206,Saint Helena,F,25-06-1971
4007756,51,39032,Syrian Arab Republic,F,25-06-1971
4010774,51,56570.06,Bouvet Island (Bouvetoya),M,25-06-1971
4037617,51,51870,Samoa,F,25-06-1971
4076898,51,66262.59,China,F,25-06-1971
4141370,51,70410.11,Madagascar,M,25-06-1971
4231632,51,47161,Rwanda,M,25-06-1971
4312850,51,59967.19,Cuba,M,25-06-1971
4324014,51,60813,Benin,F,25-06-1971
4333143,51,29728,Japan,M,25-06-1971
4470431,51,61270.14,Cape Verde,F,25-06-1971
4546022,51,66263.37,Tunisia,M,25-06-1971
4546935,51,56782,Bahrain,M,25-06-1971
4671430,51,47682,Cuba,M,25-06-1971
4697779,51,57844.96,Lesotho,M,25-06-1971
4698628,51,62475.99,Luxembourg,M,25-06-1971
4725622,51,56370,Marshall Islands,F,25-06-1971
4726198,51,66980.27,Ghana,F,25-06-1971
4768059,51,73863,Falkland Islands (Malvinas),M,25-06-1971
4791707,51,27086,Cambodia,M,25-06-1971
4798570,51,55479.62,Syrian Arab Republic,M,25-06-1971
4829607,51,63429.18,India,F,25-06-1971
4868820,51,36914,Saint Lucia,M,25-06-1971
4883155,51,68357.96,Palau,F,25-06-1971
4905374,51,48852.58,Serbia,M,25-06-1971
5025111,51,28275,Grenada,F,25-06-1971
5047201,51,78092.95,British Virgin Islands,F,25-06-1971
5207790,51,53431.35,Angola,M,25-06-1971
5261158,51,56605.12,Dominican Republic,F,25-06-1971
5267957,51,58363.12,Honduras,M,25-06-1971
5374580,51,57877,Portugal,F,25-06-1971
5524185,51,70547.16,United Arab Emirates,M,25-06-1971
5584218,51,30976,Latvia,F,25-06-1971
5629954,51,66269.49,Morocco,M,25-06-1971
5649403,51,43386,San Marino,F,25-06-1971
5777556,51,45522.44,Peru,F,25-06-1971
5796807,51,24316.61,Togo,M,25-06-1971
5812294,51,36914,Guyana,M,25-06-1971
5835328,51,14776,France,F,25-06-1971
5894191,51,28357.27,Canada,M,25-06-1971
5993948,51,35254,Yemen,F,25-06-1971
6040116,51,71455.62,Guyana,M,25-06-1971
6047945,51,56729.78,Iran,F,25-06-1971
6052830,51,62572.88,Morocco,F,25-06-1971
6057455,51,50457.01,Bahrain,M,25-06-1971
6148538,51,63373.7,Moldova,F,25-06-1971
6186293,51,64698.58,Chile,M,25-06-1971
6315736,51,75044.35,French Guiana,M,25-06-1971
6481335,51,74780.74,Finland,M,25-06-1971
6565152,51,57260.41,Albania,F,25-06-1971
6604234,51,75560.65,Rwanda,F,25-06-1971
6685214,51,48335,Western Sahara,F,25-06-1971
6706632,51,60637.62,Belgium,M,25-06-1971
6726790,51,61005.87,Israel,M,25-06-1971
6748896,51,58019.64,Mozambique,F,25-06-1971
6793601,51,49957,Liberia,F,25-06-1971
6845964,51,60845.55,Israel,F,25-06-1971
6866047,51,56986.73,Benin,F,25-06-1971
6982914,51,51163,Gambia,M,25-06-1971
6993636,51,63319.99,Gabon,M,25-06-1971
7033777,51,60954,Syrian Arab Republic,F,25-06-1971
7053917,51,69438.04,United Arab Emirates,F,25-06-1971
7069654,51,68033.54,Egypt,F,25-06-1971
7078440,51,68864,Mauritius,F,25-06-1971
7102517,51,76561,Anguilla,F,25-06-1971
7112545,51,56986.73,Denmark,M,25-06-1971
7204973,51,62792.43,Cook Islands,M,25-06-1971
7212677,51,23822,Poland,F,25-06-1971
7249235,51,72802,Finland,M,25-06-1971
7419889,51,53673.08,Swaziland,F,25-06-1971
7428391,51,40244,Slovenia,M,25-06-1971
7468392,51,56067.38,Ireland,F,25-06-1971
7482163,51,46160.63,Western Sahara,F,25-06-1971
7563066,51,60188.38,Estonia,F,25-06-1971
7572958,51,53700.57,American Samoa,M,25-06-1971
7611691,51,58114.3,Czech Republic,F,25-06-1971
7640209,51,65229,Togo,F,25-06-1971
7696153,51,60803,Hungary,M,25-06-1971
7850207,51,64828,Dominica,M,25-06-1971
7887402,51,47708.42,Djibouti,F,25-06-1971
7898306,51,56367,Guam,F,25-06-1971
8069703,51,53310,Eritrea,F,25-06-1971
8151329,51,51473.28,Israel,M,25-06-1971
8154168,51,62161.26,Aruba,F,25-06-1971
8190997,51,59683,Micronesia,F,25-06-1971
8236159,51,73884.48,Ireland,F,25-06-1971
8269739,51,38641,Monaco,M,25-06-1971
8318281,51,77988.71,Niue,M,25-06-1971
8380134,51,57868.44,Bermuda,M,25-06-1971
8444462,51,39552,Papua New Guinea,F,25-06-1971
8479072,51,61526.25,Saint Vincent and the Grenadines,F,25-06-1971
8505964,51,69868,Burundi,M,25-06-1971
8522887,51,60224,El Salvador,F,25-06-1971
8524374,51,66744.65,Suriname,F,25-06-1971
8537072,51,46964.11,Burkina Faso,F,25-06-1971
8640418,51,50672,Antarctica (the territory South of 60 deg S),M,25-06-1971
8717007,51,64395.85,Mozambique,F,25-06-1971
8813116,51,46422.76,Malawi,F,25-06-1971
8927598,51,29876,Lao People's Democratic Republic,F,25-06-1971
8927872,51,64902.47,Barbados,F,25-06-1971
8952431,51,50672,Czech Republic,M,25-06-1971
9003029,51,67511.86,Samoa,M,25-06-1971
9099164,51,50983.75,Aruba,F,25-06-1971
9128410,51,70783.94,Italy,F,25-06-1971
9312507,51,58920.44,Kazakhstan,M,25-06-1971
9348036,51,64238.71,Kuwait,F,25-06-1971
9400964,51,64902.47,Tokelau,M,25-06-1971
9416193,51,46339,French Southern Territories,F,25-06-1971
9459190,51,68717,Bulgaria,M,25-06-1971
9484705,51,42415.72,Mongolia,M,25-06-1971
9514902,51,33239.2,Palau,M,25-06-1971
9568135,51,75510,Mauritius,F,25-06-1971
9703543,51,75524.78,Cameroon,M,25-06-1971
9825876,51,58633.63,Wallis and Futuna,F,25-06-1971
9827376,51,49159,Saint Lucia,F,25-06-1971
9844713,51,42043,Chile,F,25-06-1971
9906636,51,55424.24,Poland,F,25-06-1971
9928960,51,66861.67,Bouvet Island (Bouvetoya),F,25-06-1971
9967228,51,53058.91,Uzbekistan,F,25-06-1971
9976952,51,70495.64,Burundi,F,25-06-1971
1232578,52,42898,Saudi Arabia,F,25-06-1970
1416453,52,51692,Malta,M,25-06-1970
1583109,52,49309,Saint Vincent and the Grenadines,F,25-06-1970
1587481,52,73538,Norway,M,25-06-1970
1612425,52,72196,Hong Kong,F,25-06-1970
1647771,52,55359,Svalbard & Jan Mayen Islands,M,25-06-1970
1745922,52,17710,Saint Barthelemy,M,25-06-1970
1941004,52,50335,Antarctica (the territory South of 60 deg S),M,25-06-1970
2101140,52,58183,Saudi Arabia,M,25-06-1970
2570149,52,48348,Belgium,F,25-06-1970
2592035,52,72684,Slovenia,F,25-06-1970
2729549,52,46473.14,Latvia,M,25-06-1970
2996571,52,28275,Hungary,M,25-06-1970
3055780,52,51600.47,Bulgaria,M,25-06-1970
3144960,52,24593,Montserrat,F,25-06-1970
3165041,52,66874,United Kingdom,M,25-06-1970
3445340,52,53575.48,Turkmenistan,M,25-06-1970
3512121,52,49206,Turkmenistan,F,25-06-1970
3652935,52,37605,Barbados,F,25-06-1970
3803042,52,36782,Cote d'Ivoire,M,25-06-1970
3835326,52,24317,Philippines,M,25-06-1970
3915041,52,34191,Uganda,M,25-06-1970
3950832,52,52401,Guinea-Bissau,F,25-06-1970
4137120,52,42079,Dominican Republic,M,25-06-1970
4320496,52,31266,Mali,M,25-06-1970
4477011,52,41521.28,Sweden,F,25-06-1970
4591092,52,25408,Guatemala,M,25-06-1970
4620434,52,49030.03,Portugal,M,25-06-1970
5086889,52,53337,Saint Vincent and the Grenadines,M,25-06-1970
5124878,52,28210,Georgia,F,25-06-1970
5255880,52,55994,United Arab Emirates,M,25-06-1970
5383696,52,35764,Mauritania,F,25-06-1970
5499469,52,51257,Israel,F,25-06-1970
5519963,52,34191,Bangladesh,M,25-06-1970
5608566,52,47161,Wallis and Futuna,M,25-06-1970
5685241,52,51824,Albania,F,25-06-1970
5850781,52,42898,Guam,M,25-06-1970
5875408,52,25583,Uzbekistan,F,25-06-1970
5902441,52,28679.93,Germany,M,25-06-1970
5972850,52,73348,Uzbekistan,M,25-06-1970
5995883,52,28210,Namibia,M,25-06-1970
6115946,52,43386,Benin,F,25-06-1970
6237184,52,32635.7,Burundi,F,25-06-1970
6305187,52,36497,Bangladesh,F,25-06-1970
6333247,52,51869,El Salvador,F,25-06-1970
6333363,52,22473,Bouvet Island (Bouvetoya),F,25-06-1970
6343273,52,41356,Svalbard & Jan Mayen Islands,M,25-06-1970
6433186,52,34127,Kenya,M,25-06-1970
6475495,52,32847.53,French Guiana,F,25-06-1970
6526299,52,46034,Burundi,F,25-06-1970
6887733,52,31266,El Salvador,F,25-06-1970
7048031,52,43698.53,Saint Barthelemy,F,25-06-1970
7050976,52,41548,Iceland,M,25-06-1970
7133481,52,67431,Anguilla,F,25-06-1970
7293100,52,60954,Singapore,M,25-06-1970
7407184,52,23975,United States of America,F,25-06-1970
7445601,52,28187,French Guiana,M,25-06-1970
7549944,52,28019,Jersey,F,25-06-1970
7597060,52,41233,Guernsey,F,25-06-1970
7629273,52,50491,Luxembourg,M,25-06-1970
7676944,52,67431,Mongolia,M,25-06-1970
7868437,52,42838,Malta,F,25-06-1970
7930030,52,49996,Romania,M,25-06-1970
7944913,52,48335,Bahrain,M,25-06-1970
8328317,52,62940,Estonia,M,25-06-1970
8407075,52,27073.27,Tunisia,M,25-06-1970
8460164,52,47930,Dominican Republic,F,25-06-1970
8486410,52,51510,Northern Mariana Islands,F,25-06-1970
8494276,52,49206,Czech Republic,F,25-06-1970
8572829,52,49102,Togo,F,25-06-1970
8789213,52,40184,Mayotte,M,25-06-1970
8799821,52,46737,Denmark,F,25-06-1970
8824231,52,27241.11,New Zealand,F,25-06-1970
8879806,52,66194,Taiwan,M,25-06-1970
8936691,52,42136.33,Lao People's Democratic Republic,M,25-06-1970
8958035,52,51692,Namibia,F,25-06-1970
9202016,52,53922,Holy See (Vatican City State),F,25-06-1970
9310102,52,58544,Seychelles,F,25-06-1970
9354102,52,56394.82,Gambia,M,25-06-1970
9488178,52,70583,Turks and Caicos Islands,F,25-06-1970
9661740,52,58295.82,Greece,F,25-06-1970
9703091,52,60969,Saudi Arabia,F,25-06-1970
9930299,52,25686,Poland,F,25-06-1970
9954656,52,50086.17,Uganda,M,25-06-1970
1002135,53,62792.43,Namibia,F,24-06-1969
1043658,53,64188.5,Martinique,F,24-06-1969
1064221,53,63727.5,Monaco,F,24-06-1969
1073790,53,35253.98,Bulgaria,M,24-06-1969
1257640,53,50960,Canada,M,24-06-1969
1382841,53,64802.33,Indonesia,F,24-06-1969
1492891,53,38641,Azerbaijan,M,24-06-1969
1555247,53,36037,Bahamas,M,24-06-1969
1602362,53,51512.66,Guernsey,M,24-06-1969
1602922,53,72203.96,Yemen,F,24-06-1969
1750599,53,46179.97,Gambia,F,24-06-1969
1849300,53,52401,Zimbabwe,F,24-06-1969
1876555,53,58363.12,Lebanon,F,24-06-1969
1877073,53,49597,Ghana,F,24-06-1969
2059882,53,41884.64,Belgium,F,24-06-1969
2064064,53,57739,Puerto Rico,M,24-06-1969
2089761,53,57032.36,Antigua and Barbuda,M,24-06-1969
2339256,53,27508,Portugal,F,24-06-1969
2351837,53,41768.13,United States of America,M,24-06-1969
2354962,53,51049.47,Mexico,M,24-06-1969
2461586,53,71385,Guadeloupe,F,24-06-1969
2468769,53,29359,Falkland Islands (Malvinas),F,24-06-1969
2612652,53,55985,Peru,F,24-06-1969
2621409,53,75687.46,Benin,M,24-06-1969
2629276,53,57014.84,United States Minor Outlying Islands,F,24-06-1969
2668870,53,63528.8,Tanzania,F,24-06-1969
2711103,53,60637.62,Bermuda,F,24-06-1969
2851942,53,44304,Tonga,F,24-06-1969
2860488,53,59448,Norfolk Island,M,24-06-1969
2982929,53,50334,Syrian Arab Republic,F,24-06-1969
3069667,53,57195.96,Jersey,F,24-06-1969
3078974,53,25604,Guatemala,F,24-06-1969
3124312,53,70185.06,Mexico,M,24-06-1969
3168774,53,59422.47,Guernsey,F,24-06-1969
3273571,53,41229,Costa Rica,M,24-06-1969
3297180,53,62772.42,Anguilla,F,24-06-1969
3324848,53,64564.07,Aruba,F,24-06-1969
3349424,53,73104.47,Brunei Darussalam,F,24-06-1969
3445275,53,46557.92,Martinique,M,24-06-1969
3513607,53,66200.96,Mali,F,24-06-1969
3534956,53,64698.58,Antigua and Barbuda,M,24-06-1969
3541360,53,64122.36,Tanzania,M,24-06-1969
3658482,53,61757,Bosnia and Herzegovina,F,24-06-1969
3663342,53,63100.13,Sao Tome and Principe,M,24-06-1969
