VistID,Time_Spent,Internet_Usage,Ad_Topic,Time_Period,Weekday,Month,Year,Clicked
7401291,32.99,162.46,product_4,Mid-Night,Monday,January,2020,Yes
7403790,69.2,132.07,product_6,Night,Saturday,February,2020,Yes
7405692,59.61,198.45,product_14,Early-Morning,Wednesday,April,2020,No
7407184,62.12,109.29,product_10,Mid-Night,Thursday,April,2020,Yes
7411312,86.38,198.45,product_30,Noon,Wednesday,May,2020,No
7413610,69.42,183.42,product_30,Evening,Monday,January,2020,No
7414193,38.52,124.44,product_26,Noon,Tuesday,July,2020,Yes
7414382,75.71,234.75,product_20,Morning,Wednesday,July,2020,No
7418170,76.2,192.57,product_19,Morning,Tuesday,March,2020,No
7418312,59.99,183.82,product_14,Noon,Thursday,January,2020,No
7419173,59.99,164.02,product_28,Mid-Night,Wednesday,January,2020,No
7419889,67.64,240.95,product_21,Night,Sunday,May,2020,No
7420114,81.51,225.34,product_10,Mid-Night,Wednesday,June,2020,No
7423097,82.95,227.73,product_20,Mid-Night,Friday,July,2020,No
7423271,79.61,254.65,product_23,Night,Sunday,June,2020,No
7423599,87.3,178.92,product_8,Mid-Night,Thursday,May,2020,No
7425358,70.92,134.88,product_18,Night,Wednesday,May,2020,Yes
7426897,54.37,140.77,product_27,Evening,Saturday,June,2020,Yes
7427616,71.03,150.8,product_6,Early-Morning,Friday,May,2020,Yes
7428391,52.13,231.87,product_23,Mid-Night,Tuesday,June,2020,Yes
7430305,74.88,172.81,product_19,Night,Friday,July,2020,No
7432187,82.41,231.85,product_19,Evening,Wednesday,April,2020,No
7433645,76.32,223.28,product_6,Night,Thursday,February,2020,No
7434614,75.8,224.9,product_1,Early-Morning,Thursday,January,2020,No
7435751,65.65,199.29,product_18,Noon,Wednesday,April,2020,Yes
7436896,34.3,160.74,product_29,Noon,Monday,May,2020,Yes
7437558,75.24,224.92,product_27,Night,Monday,July,2020,No
7441464,83.86,231.21,product_25,Noon,Friday,February,2020,No
7441641,69.95,199.08,product_22,Morning,Wednesday,May,2020,No
7441822,46.66,219.69,product_28,Noon,Friday,April,2020,Yes
7442648,67.64,229.99,product_28,Evening,Thursday,February,2020,No
7444747,44.33,120.63,product_11,Morning,Thursday,January,2020,Yes
7445254,77.22,232.21,product_7,Night,Saturday,May,2020,No
7445601,46.98,139.32,product_20,Evening,Wednesday,March,2020,Yes
7448903,43.88,126.95,product_6,Noon,Saturday,June,2020,Yes
7448909,43.77,133.18,product_11,Evening,Friday,January,2020,Yes
7449455,78.7,151.95,product_15,Evening,Monday,January,2020,Yes
7450008,84.73,129.33,product_24,Night,Monday,January,2020,Yes
7450071,53.3,151.18,product_9,Evening,Monday,January,2020,Yes
7451148,71.89,225.34,product_25,Morning,Wednesday,April,2020,No
7451957,34.04,106.96,product_13,Evening,Friday,May,2020,Yes
7454024,79.22,235.56,product_18,Mid-Night,Sunday,January,2020,No
7457347,75.32,192.6,product_11,Mid-Night,Tuesday,February,2020,No
7457768,70.96,198.5,product_10,Noon,Monday,March,2020,No
7458207,87.23,230.91,product_19,Mid-Night,Friday,May,2020,No
7458893,49.96,176.73,product_6,Early-Morning,Friday,March,2020,Yes
7460553,70.03,221.21,product_8,Night,Sunday,April,2020,Yes
7461339,39.34,216.01,product_21,Early-Morning,Friday,June,2020,Yes
7461621,48.46,128.95,product_1,Night,Sunday,June,2020,Yes
7462664,76.24,241.5,product_13,Evening,Monday,July,2020,No
7463568,80.71,209.25,product_21,Night,Sunday,June,2020,No
7463798,89.91,244.23,product_24,Mid-Night,Saturday,May,2020,No
7468392,77.05,217.66,product_11,Morning,Wednesday,March,2020,No
7468424,37.05,190.41,product_10,Evening,Saturday,April,2020,Yes
7469112,70.13,218.8,product_26,Mid-Night,Wednesday,March,2020,No
7471079,78.32,129.41,product_20,Noon,Thursday,February,2020,Yes
7472106,74.15,246.72,product_27,Evening,Monday,June,2020,No
7473198,62.26,125.45,product_16,Noon,Thursday,April,2020,Yes
7474266,89.66,171.23,product_1,Noon,Wednesday,February,2020,No
7474922,45.48,125.11,product_22,Morning,Monday,March,2020,Yes
7476102,66.01,105.04,product_28,Noon,Tuesday,May,2020,Yes
7482163,65.22,181.25,product_23,Morning,Tuesday,June,2020,No
7483627,79.44,203.3,product_21,Morning,Wednesday,March,2020,No
7485070,70.96,197.33,product_26,Evening,Tuesday,March,2020,No
7486519,84.76,234.23,product_8,Evening,Tuesday,January,2020,No
7487133,77.75,231.94,product_19,Noon,Saturday,April,2020,No
7487204,45.7,154.97,product_1,Noon,Saturday,June,2020,Yes
7487870,59.88,167.41,product_5,Evening,Monday,January,2020,No
7487881,81.98,200.59,product_11,Mid-Night,Friday,June,2020,No
7488070,67.71,195.68,product_19,Evening,Saturday,June,2020,No
7489390,64.67,130.86,product_14,Mid-Night,Friday,June,2020,Yes
7489591,67.39,122.31,product_14,Noon,Sunday,March,2020,Yes
7492297,78.96,208.58,product_27,Mid-Night,Sunday,June,2020,Yes
7493356,83.47,204.22,product_2,Evening,Friday,April,2020,No
7493648,38.46,124.44,product_12,Noon,Tuesday,January,2020,Yes
7493699,81.9,204.22,product_9,Morning,Friday,February,2020,No
7495790,39.53,176.78,product_21,Evening,Sunday,February,2020,Yes
7496827,61.09,239.52,product_12,Noon,Monday,April,2020,Yes
7500673,58.18,163.99,product_15,Night,Tuesday,June,2020,No
7503000,82.4,202.34,product_27,Noon,Sunday,March,2020,No
7506068,39.5,141.13,product_21,Mid-Night,Friday,January,2020,Yes
7510335,57.76,124.54,product_1,Evening,Wednesday,January,2020,Yes
7515014,82.73,189.91,product_5,Night,Monday,January,2020,No
7515645,45.99,154.23,product_17,Mid-Night,Sunday,May,2020,Yes
7516564,78.41,242.37,product_24,Evening,Tuesday,March,2020,No
7516664,72.53,209.93,product_1,Evening,Sunday,June,2020,No
7518781,37.58,168.29,product_23,Mid-Night,Saturday,February,2020,Yes
7520969,41.88,190.41,product_9,Noon,Saturday,May,2020,Yes
7523675,56.56,230.95,product_15,Mid-Night,Wednesday,January,2020,No
7526000,70.92,250,product_1,Night,Sunday,June,2020,No
7526583,63.26,131.68,product_29,Evening,Tuesday,May,2020,Yes
7529937,78.29,191.14,product_28,Night,Tuesday,March,2020,No
7530294,76.44,229.88,product_5,Noon,Thursday,February,2020,No
7532716,73.95,226.49,product_23,Evening,Wednesday,May,2020,No
7534892,74.49,237.34,product_15,Evening,Saturday,January,2020,No
7535392,74.49,222.26,product_15,Mid-Night,Thursday,April,2020,No
7536007,69.97,214.53,product_28,Night,Friday,March,2020,No
7536081,69.2,123.8,product_4,Morning,Friday,June,2020,Yes
7536856,58.18,176.28,product_2,Early-Morning,Wednesday,February,2020,No
7538955,78.11,209.25,product_12,Evening,Saturday,January,2020,No
7540028,56.04,203.9,product_28,Early-Morning,Friday,March,2020,Yes
7541564,73.19,220.05,product_11,Noon,Thursday,April,2020,No
7542706,56.14,173.05,product_14,Evening,Saturday,January,2020,Yes
7542800,83.55,248.23,product_4,Evening,Sunday,January,2020,No
7545991,64.1,258.26,product_25,Noon,Saturday,May,2020,No
7549631,48.26,153.98,product_20,Noon,Friday,February,2020,Yes
7549944,52.84,142.04,product_8,Morning,Wednesday,January,2020,Yes
7551025,76.2,209.64,product_9,Evening,Thursday,February,2020,No
7552399,89.21,243.61,product_21,Noon,Sunday,March,2020,No
7552530,79.82,223.28,product_20,Night,Sunday,July,2020,No
7553092,80.96,221.59,product_12,Night,Saturday,April,2020,No
7556272,42.83,212.58,product_17,Morning,Friday,June,2020,Yes
7557739,71.03,118.69,product_15,Night,Sunday,February,2020,Yes
7557901,86.78,211.65,product_29,Night,Saturday,May,2020,No
7559578,43.57,145.08,product_8,Noon,Thursday,April,2020,Yes
7559718,74.32,148.93,product_8,Evening,Tuesday,April,2020,Yes
7560340,76.44,225.87,product_7,Night,Tuesday,March,2020,No
7560566,77.2,228.81,product_28,Mid-Night,Friday,January,2020,No
7563043,69.01,231.54,product_24,Morning,Saturday,June,2020,No
7563066,72.82,204.4,product_5,Night,Friday,June,2020,No
7563334,88.91,238.99,product_21,Night,Saturday,January,2020,No
7563378,79.89,195.36,product_20,Morning,Thursday,April,2020,No
7563620,56.01,127.26,product_27,Evening,Tuesday,July,2020,Yes
7564111,86.58,226.11,product_13,Morning,Sunday,January,2020,No
7568425,54.08,171.9,product_27,Noon,Saturday,July,2020,Yes
7568572,47.74,172.58,product_26,Evening,Monday,February,2020,Yes
7569397,77.35,189.91,product_2,Early-Morning,Thursday,July,2020,No
7571682,83.67,177.78,product_15,Night,Tuesday,July,2020,No
7572958,47.51,130.41,product_24,Mid-Night,Saturday,May,2020,Yes
7573807,89.15,158.42,product_2,Evening,Friday,April,2020,No
7574971,69.11,190.25,product_15,Early-Morning,Sunday,March,2020,No
7575670,68.18,235.99,product_16,Noon,Sunday,March,2020,No
7576312,82.12,195.69,product_19,Noon,Sunday,January,2020,Yes
7578366,73.71,243.37,product_2,Morning,Saturday,May,2020,No
7581049,46.2,156.97,product_14,Noon,Saturday,July,2020,Yes
7582850,44.57,200.22,product_3,Evening,Saturday,January,2020,Yes
7583752,68.68,214.74,product_17,Evening,Thursday,April,2020,No
7585763,77.5,237.34,product_26,Morning,Wednesday,July,2020,No
7586334,65.4,247.31,product_3,Night,Friday,February,2020,No
7586783,88.89,218.8,product_21,Evening,Sunday,July,2020,No
7589042,49.84,124.67,product_7,Morning,Saturday,February,2020,Yes
7589392,62.33,168,product_9,Mid-Night,Saturday,February,2020,Yes
7591064,75.94,212.56,product_23,Night,Friday,March,2020,No
7591466,37.32,145.73,product_19,Mid-Night,Sunday,May,2020,Yes
7593595,76.56,205.71,product_10,Morning,Monday,May,2020,No
7594997,78.58,248.19,product_24,Noon,Saturday,January,2020,No
7595370,71.89,166.19,product_5,Noon,Saturday,May,2020,No
7595391,53.3,119.93,product_26,Evening,Monday,May,2020,Yes
7595561,49.42,122.02,product_30,Early-Morning,Monday,June,2020,Yes
7595839,73.18,231.37,product_4,Morning,Friday,January,2020,No
7597060,55.71,158.22,product_13,Night,Tuesday,May,2020,Yes
7598083,74.07,224.23,product_23,Noon,Thursday,February,2020,No
7599161,77.44,210.39,product_11,Early-Morning,Friday,June,2020,No
7601303,65.9,250.11,product_20,Noon,Saturday,May,2020,No
7606559,66.79,118.69,product_28,Night,Sunday,May,2020,Yes
7607146,81.58,202.16,product_26,Mid-Night,Wednesday,July,2020,No
7610511,49.96,136.85,product_25,Early-Morning,Monday,February,2020,Yes
7610914,54.08,111.02,product_9,Early-Morning,Thursday,June,2020,Yes
7610969,78.53,131.72,product_28,Evening,Friday,April,2020,Yes
7611363,81.32,230.87,product_1,Evening,Sunday,May,2020,No
7611691,74.02,225,product_16,Evening,Thursday,January,2020,No
7613279,79.8,172.1,product_26,Evening,Friday,February,2020,No
7614031,75.42,195.93,product_2,Mid-Night,Wednesday,May,2020,No
7617045,74.58,230.52,product_22,Noon,Friday,July,2020,No
7617309,70.41,208.05,product_4,Evening,Wednesday,July,2020,No
7617553,35.61,128.37,product_17,Mid-Night,Wednesday,March,2020,Yes
7622990,56.56,194.95,product_1,Mid-Night,Monday,June,2020,No
7623364,85.35,161.42,product_30,Noon,Wednesday,February,2020,No
7623664,76.59,212.92,product_16,Noon,Thursday,February,2020,No
7625053,58.21,105.94,product_24,Evening,Sunday,February,2020,Yes
7626236,76.32,223.03,product_12,Morning,Tuesday,June,2020,No
7626249,48.01,135.25,product_14,Morning,Saturday,March,2020,Yes
7627455,39.86,145.85,product_8,Evening,Sunday,June,2020,Yes
7629273,34.66,202.7,product_8,Morning,Wednesday,January,2020,Yes
7630545,61.87,223.03,product_20,Night,Thursday,January,2020,No
7631136,41.84,108.7,product_24,Mid-Night,Friday,March,2020,Yes
7631953,37.75,115.91,product_22,Morning,Friday,July,2020,Yes
7632098,87.46,221.94,product_14,Night,Thursday,June,2020,No
7632927,73.19,203.74,product_16,Noon,Tuesday,January,2020,Yes
7635216,61.72,218.49,product_21,Early-Morning,Sunday,February,2020,No
7635374,43.41,137.28,product_14,Noon,Sunday,May,2020,Yes
7635556,80.67,168.15,product_18,Noon,Thursday,June,2020,No
7636088,84.04,240.09,product_30,Noon,Wednesday,June,2020,No
7636374,80.23,193.77,product_3,Mid-Night,Monday,April,2020,No
7637510,78.76,208.02,product_6,Morning,Wednesday,April,2020,No
7637844,59.01,178.75,product_6,Night,Monday,February,2020,Yes
7638760,86.78,205.84,product_10,Noon,Wednesday,July,2020,No
7640209,62.31,147.75,product_14,Mid-Night,Friday,April,2020,Yes
7643236,45.7,147.61,product_1,Night,Friday,June,2020,Yes
7650327,85.73,114.85,product_19,Night,Wednesday,February,2020,Yes
7651444,44.57,141.58,product_9,Noon,Friday,June,2020,Yes
7653200,79.22,261.52,product_20,Noon,Tuesday,April,2020,No
7655207,39.36,162.95,product_24,Morning,Friday,March,2020,Yes
7658541,81.11,237.39,product_16,Noon,Friday,March,2020,No
7659861,82.07,225,product_16,Evening,Wednesday,January,2020,Yes
7661665,59.12,167.22,product_9,Evening,Monday,June,2020,Yes
7666303,68.1,224.9,product_28,Mid-Night,Tuesday,January,2020,No
7673803,66.8,130.4,product_14,Morning,Thursday,June,2020,Yes
7676749,86.78,193.77,product_7,Mid-Night,Sunday,May,2020,No
7676944,61.82,130.84,product_5,Noon,Tuesday,June,2020,Yes
7677208,76.99,249.99,product_7,Night,Wednesday,February,2020,No
7677784,76.2,228.81,product_27,Early-Morning,Wednesday,March,2020,No
7679607,82.87,230.14,product_5,Morning,Wednesday,June,2020,No
7679812,64.88,129.8,product_20,Night,Sunday,February,2020,Yes
7681386,39.56,143.13,product_30,Noon,Friday,May,2020,Yes
7681969,66.88,140.15,product_12,Evening,Wednesday,January,2020,Yes
7682533,72.88,125.12,product_13,Evening,Thursday,April,2020,Yes
7683099,52.13,118.27,product_14,Evening,Thursday,January,2020,Yes
7684225,44.46,128.98,product_7,Morning,Thursday,May,2020,Yes
7684471,84.53,153.12,product_22,Noon,Sunday,January,2020,Yes
7691732,56.39,205.64,product_25,Evening,Friday,May,2020,No
7692115,44.78,133.18,product_23,Noon,Sunday,June,2020,Yes
7692127,41.53,194.44,product_28,Night,Monday,June,2020,Yes
7692723,68.37,225.58,product_18,Mid-Night,Friday,June,2020,No
7692890,89.37,207.87,product_26,Noon,Wednesday,January,2020,No
7696153,80.51,198.86,product_29,Morning,Friday,February,2020,No
7698454,60.7,176.52,product_20,Mid-Night,Friday,February,2020,Yes
7698818,49.58,213.36,product_1,Night,Wednesday,February,2020,No
7702349,70.05,222.25,product_26,Evening,Saturday,June,2020,No
7705366,77.22,207.96,product_6,Night,Sunday,April,2020,No
7708375,80.46,199.08,product_28,Night,Thursday,February,2020,No
7708543,86.53,178.69,product_28,Noon,Thursday,June,2020,No
7708624,88.91,208.36,product_17,Evening,Thursday,January,2020,No
7708702,71.83,120.12,product_13,Night,Sunday,May,2020,Yes
7711505,42.44,168.27,product_12,Noon,Wednesday,February,2020,Yes
7711799,52.84,122.31,product_5,Morning,Saturday,July,2020,Yes
7713034,48.22,214.33,product_20,Evening,Tuesday,March,2020,No
7714570,56.7,147.61,product_23,Early-Morning,Sunday,April,2020,Yes
7716307,66.88,116.07,product_13,Early-Morning,Sunday,July,2020,Yes
7717102,41.82,129.31,product_29,Morning,Monday,April,2020,Yes
7717202,56.04,169.4,product_1,Noon,Monday,March,2020,Yes
7717367,88.12,188.27,product_30,Night,Sunday,May,2020,No
7719758,84.79,222.35,product_22,Noon,Saturday,June,2020,No
7721621,36.91,154.23,product_21,Evening,Sunday,March,2020,Yes
7725930,34.3,171.24,product_6,Morning,Tuesday,January,2020,Yes
7726384,59.12,156.99,product_14,Night,Saturday,February,2020,Yes
7727684,45.48,119.2,product_12,Noon,Monday,February,2020,Yes
7728877,73.38,236.19,product_24,Morning,Thursday,April,2020,No
7729322,70.29,254.65,product_15,Noon,Wednesday,March,2020,No
7730790,36.56,109.22,product_29,Evening,Monday,February,2020,Yes
7731984,62.42,126.44,product_7,Early-Morning,Sunday,January,2020,Yes
7732046,76.65,241.38,product_11,Morning,Wednesday,February,2020,No
7732691,81.05,252.77,product_18,Evening,Wednesday,June,2020,No
7732992,74.18,163.99,product_29,Mid-Night,Monday,January,2020,No
7734800,37,158.22,product_25,Early-Morning,Thursday,March,2020,Yes
7734973,81.38,212.3,product_4,Mid-Night,Monday,February,2020,No
7736303,69.97,250,product_14,Mid-Night,Sunday,May,2020,No
7741746,78.64,235.01,product_7,Night,Saturday,May,2020,No
7742032,91.1,198.13,product_6,Night,Monday,March,2020,No
7742451,89.37,187.03,product_9,Noon,Friday,March,2020,No
7745307,65.72,177.46,product_21,Early-Morning,Monday,May,2020,Yes
7745540,57.2,125.22,product_21,Morning,Wednesday,January,2020,Yes
7746149,83.47,224.07,product_5,Mid-Night,Thursday,January,2020,No
7746795,77.47,184.98,product_26,Morning,Wednesday,July,2020,No
7747296,44.96,123.24,product_4,Morning,Friday,March,2020,Yes
7748759,83.16,249.45,product_22,Night,Wednesday,January,2020,No
7748848,70.41,223.03,product_17,Night,Monday,April,2020,No
7749748,80.91,234.64,product_25,Evening,Monday,January,2020,No
7750751,73.1,235.56,product_21,Morning,Tuesday,April,2020,No
7754658,74.06,195.31,product_18,Early-Morning,Monday,March,2020,No
7755102,76.2,221.59,product_7,Early-Morning,Thursday,April,2020,No
7755575,67.59,113.69,product_6,Early-Morning,Saturday,July,2020,Yes
7756283,45.44,127.2,product_23,Mid-Night,Thursday,May,2020,Yes
7756587,86.38,188.27,product_21,Noon,Saturday,March,2020,No
7758094,59.13,106.04,product_11,Evening,Thursday,June,2020,Yes
7764939,44.98,133.18,product_27,Evening,Wednesday,February,2020,Yes
7765042,45.7,151.12,product_5,Morning,Thursday,May,2020,Yes
7766800,67.05,202.9,product_18,Morning,Wednesday,March,2020,No
7770709,56.56,225.02,product_2,Noon,Friday,July,2020,No
7772482,66.49,158.05,product_22,Morning,Friday,July,2020,No
7773372,60.72,123.71,product_1,Early-Morning,Monday,April,2020,Yes
7773454,63.45,202.7,product_20,Evening,Friday,January,2020,Yes
7783607,54.7,168.41,product_17,Night,Wednesday,April,2020,Yes
7786253,85.61,207.96,product_10,Noon,Sunday,May,2020,No
7786316,73.1,244.91,product_17,Night,Wednesday,June,2020,No
7786555,52.67,129.88,product_7,Evening,Saturday,March,2020,Yes
7787678,83.86,222.26,product_11,Noon,Friday,January,2020,No
7788677,76.65,203.3,product_12,Mid-Night,Thursday,June,2020,No
7789718,69.62,248.19,product_24,Noon,Sunday,March,2020,No
7790076,39.85,135.24,product_3,Evening,Sunday,January,2020,Yes
7790268,67.36,225.58,product_2,Night,Sunday,January,2020,No
7793541,76.81,217.85,product_9,Noon,Sunday,July,2020,No
7794162,55.2,159.24,product_12,Evening,Thursday,January,2020,Yes
7794340,67.36,222.25,product_20,Morning,Friday,February,2020,No
7794898,59.99,228.03,product_9,Night,Thursday,March,2020,No
7795164,71.33,169.4,product_30,Early-Morning,Tuesday,March,2020,Yes
7795319,76.42,226.69,product_16,Morning,Friday,July,2020,No
7796713,76.77,188.56,product_6,Night,Tuesday,January,2020,Yes
7798134,35.11,145.73,product_14,Evening,Thursday,February,2020,Yes
7799085,69.01,224.2,product_28,Night,Tuesday,February,2020,No
7800473,71.14,212.79,product_25,Mid-Night,Monday,June,2020,No
7801223,43.7,151.63,product_22,Morning,Friday,June,2020,Yes
7801462,45.01,108.17,product_5,Morning,Saturday,May,2020,Yes
7803078,43.77,168.27,product_5,Mid-Night,Thursday,July,2020,Yes
7804989,82.52,229.88,product_7,Evening,Saturday,July,2020,No
7810584,57.82,131.98,product_3,Mid-Night,Wednesday,March,2020,Yes
7810800,84.59,183.43,product_20,Evening,Saturday,January,2020,No
7811942,60.39,174.55,product_29,Mid-Night,Saturday,March,2020,Yes
7813485,70.13,248.23,product_8,Mid-Night,Monday,February,2020,No
7813521,43.97,172.57,product_29,Morning,Thursday,April,2020,Yes
7823942,73.27,211.39,product_12,Mid-Night,Tuesday,February,2020,No
7824317,82.52,180.88,product_19,Night,Tuesday,March,2020,No
7824483,66,105.63,product_15,Mid-Night,Monday,June,2020,Yes
7824523,87.35,222.87,product_24,Evening,Friday,February,2020,No
7825257,79.4,207.17,product_11,Morning,Tuesday,March,2020,No
7826413,90.75,216.5,product_12,Morning,Friday,March,2020,No
7829871,71,234.26,product_14,Evening,Friday,May,2020,No
7829894,45.62,115.26,product_27,Mid-Night,Tuesday,July,2020,Yes
7830151,67.8,117.75,product_30,Mid-Night,Thursday,March,2020,Yes
7839614,54.35,201.54,product_18,Night,Monday,July,2020,No
7840029,82.52,231.54,product_28,Morning,Tuesday,January,2020,No
7840210,62.26,219.98,product_4,Morning,Thursday,April,2020,No
7840326,53.63,140.15,product_21,Night,Thursday,May,2020,Yes
7842630,41.73,202.18,product_20,Evening,Thursday,January,2020,Yes
7843280,52.17,114.85,product_25,Mid-Night,Saturday,February,2020,Yes
7843555,58.05,176.78,product_20,Early-Morning,Wednesday,February,2020,Yes
7844787,56.64,176.98,product_25,Noon,Friday,January,2020,Yes
7847175,48.22,229.99,product_26,Noon,Saturday,March,2020,No
7849635,66.26,136.21,product_7,Morning,Saturday,May,2020,Yes
7850207,77.75,203.44,product_12,Night,Sunday,April,2020,No
7851732,89,236.29,product_11,Noon,Sunday,June,2020,Yes
7851814,49.81,168.41,product_4,Early-Morning,Monday,January,2020,Yes
7852428,65.1,158.8,product_5,Noon,Wednesday,March,2020,Yes
7852722,54.88,139.01,product_28,Mid-Night,Friday,April,2020,Yes
7853310,64.79,154.77,product_9,Early-Morning,Monday,June,2020,Yes
7854509,49.35,128.16,product_3,Mid-Night,Monday,February,2020,Yes
7856836,63.43,211.39,product_30,Evening,Sunday,April,2020,No
7856961,39.34,161.24,product_20,Evening,Saturday,January,2020,Yes
7857546,81.37,219.98,product_11,Evening,Monday,February,2020,No
7858276,74.38,220.05,product_13,Noon,Sunday,March,2020,Yes
7858822,47.9,120.95,product_12,Noon,Wednesday,July,2020,Yes
7859084,62.95,144.53,product_6,Noon,Thursday,May,2020,Yes
7862367,72.97,136.64,product_23,Mid-Night,Saturday,May,2020,Yes
7863597,43.57,124.54,product_26,Early-Morning,Friday,June,2020,Yes
7864663,61.82,151.95,product_10,Morning,Sunday,April,2020,Yes
7868437,43.49,106.86,product_16,Night,Tuesday,June,2020,Yes
7871514,83.66,175.14,product_22,Mid-Night,Thursday,February,2020,No
7872618,79.15,213.36,product_30,Noon,Wednesday,June,2020,No
7873047,62.79,161.16,product_15,Early-Morning,Wednesday,June,2020,Yes
7877640,63.43,222.35,product_8,Morning,Monday,January,2020,No
7878399,63.3,120.25,product_20,Morning,Friday,May,2020,Yes
7879437,68.01,193.8,product_6,Night,Friday,February,2020,No
7880193,82.41,222.08,product_16,Early-Morning,Tuesday,April,2020,No
7880531,63.8,133.42,product_25,Mid-Night,Sunday,June,2020,Yes
7882716,84.79,230.52,product_9,Mid-Night,Sunday,June,2020,No
7882933,75.15,212.87,product_12,Noon,Wednesday,May,2020,No
7883609,89.05,192.93,product_10,Noon,Tuesday,April,2020,No
7884780,83.69,192.57,product_11,Early-Morning,Wednesday,March,2020,No
7885329,75.19,199.76,product_25,Noon,Friday,June,2020,No
7886566,76.59,238.43,product_21,Mid-Night,Monday,February,2020,No
7887402,86.53,225.87,product_9,Night,Monday,July,2020,No
7889404,68.95,244.23,product_10,Night,Saturday,July,2020,No
7890403,67.47,221.53,product_30,Night,Tuesday,March,2020,No
7891200,79.52,195.68,product_19,Morning,Thursday,April,2020,No
7895966,76.84,211.65,product_18,Noon,Monday,January,2020,No
7896746,66.67,246.06,product_20,Night,Wednesday,April,2020,No
7897422,66.18,202.12,product_4,Evening,Thursday,June,2020,No
7897560,74.84,225.02,product_30,Early-Morning,Thursday,June,2020,No
7898281,89.71,225.34,product_2,Night,Tuesday,June,2020,No
7898306,71.23,154.02,product_10,Evening,Wednesday,January,2020,Yes
7898650,88.12,211.65,product_12,Evening,Friday,February,2020,No
7903024,59.12,179.04,product_30,Mid-Night,Wednesday,February,2020,Yes
7905391,80.29,193.63,product_12,Mid-Night,Tuesday,February,2020,No
7907012,59.7,195.07,product_20,Noon,Friday,April,2020,Yes
7908126,67.59,145.08,product_15,Night,Friday,January,2020,Yes
7912349,49.42,156.99,product_27,Mid-Night,Thursday,January,2020,Yes
7912432,72.01,182.84,product_9,Evening,Monday,February,2020,No
7914565,68.95,153.01,product_1,Noon,Friday,April,2020,No
7918362,86.69,228.03,product_29,Evening,Friday,July,2020,No
7918388,56.57,138.55,product_23,Night,Friday,June,2020,Yes
7918928,81.03,162.03,product_17,Noon,Sunday,April,2020,No
7920961,76.7,222.25,product_9,Early-Morning,Sunday,June,2020,No
7923546,87.16,219.49,product_26,Night,Saturday,July,2020,No
7924008,34.87,120.12,product_30,Noon,Saturday,January,2020,Yes
7924547,38.46,195.69,product_19,Morning,Sunday,July,2020,Yes
7928975,70.05,230.18,product_9,Night,Friday,April,2020,No
7929190,49.67,110.84,product_22,Morning,Monday,February,2020,Yes
7930030,57.76,195.69,product_22,Night,Tuesday,February,2020,Yes
7930946,74.49,220.92,product_8,Mid-Night,Sunday,February,2020,No
7932949,62.12,141.96,product_8,Evening,Sunday,May,2020,Yes
7934123,48.01,153.12,product_29,Noon,Saturday,January,2020,Yes
7934531,49.99,121.07,product_15,Morning,Thursday,March,2020,Yes
7934916,90.75,236.15,product_15,Morning,Monday,February,2020,No
7935330,82.87,188.32,product_20,Noon,Saturday,July,2020,No
7938042,37.47,140.46,product_27,Mid-Night,Saturday,February,2020,Yes
7938807,35.33,200.22,product_29,Night,Sunday,June,2020,Yes
7939708,89,221.21,product_5,Early-Morning,Thursday,April,2020,No
7940284,81.98,194.62,product_17,Evening,Tuesday,April,2020,No
7942578,89,240.64,product_28,Early-Morning,Saturday,June,2020,No
7943751,50.19,117.3,product_18,Evening,Friday,March,2020,Yes
7944913,43.67,124.67,product_1,Morning,Thursday,February,2020,Yes
7945654,76.44,193.97,product_20,Mid-Night,Saturday,May,2020,No
7948627,50.87,171.72,product_17,Evening,Saturday,February,2020,Yes
7950559,44.73,173.01,product_4,Night,Friday,May,2020,Yes
7952374,69.78,195.31,product_25,Night,Friday,July,2020,No
7953351,81.98,195.68,product_19,Evening,Sunday,February,2020,No
7954955,71.4,223.03,product_6,Morning,Thursday,April,2020,No
7955132,80.53,233.6,product_25,Night,Saturday,May,2020,No
7955163,56.89,123.08,product_3,Noon,Monday,July,2020,Yes
7956022,48.01,147.92,product_27,Night,Monday,June,2020,Yes
7960844,82.79,118.45,product_1,Early-Morning,Friday,June,2020,Yes
7961458,55.39,194.83,product_18,Noon,Monday,May,2020,Yes
7963914,76.44,224.9,product_8,Evening,Monday,March,2020,No
7964243,78.19,256.4,product_5,Noon,Tuesday,June,2020,No
7966062,46.98,175.37,product_15,Morning,Wednesday,May,2020,Yes
7966375,75.7,243.37,product_11,Noon,Tuesday,January,2020,No
7969054,44.57,161.77,product_5,Evening,Tuesday,February,2020,Yes
7969888,69.11,233.65,product_22,Morning,Friday,May,2020,Yes
7970752,88.85,213.96,product_25,Evening,Sunday,January,2020,No
7971147,71.03,120.85,product_30,Night,Wednesday,February,2020,Yes
7973651,84.88,204.02,product_24,Evening,Sunday,May,2020,No
7975636,58.21,136.21,product_30,Night,Monday,January,2020,Yes
7976296,67.56,185.47,product_21,Early-Morning,Wednesday,February,2020,Yes
7977527,80.64,179.82,product_7,Evening,Monday,July,2020,No
7977788,81.29,191.78,product_6,Noon,Friday,February,2020,No
7978256,77.6,203.87,product_4,Night,Wednesday,June,2020,No
7978569,54.7,119.27,product_29,Night,Wednesday,April,2020,Yes
7979066,50.63,142.23,product_8,Noon,Thursday,March,2020,Yes
